@relation 'adult_pre1-weka.filters.unsupervised.attribute.NumericToNominal-R16-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R1-precision6-weka.filters.unsupervised.attribute.ReplaceMissingValues-unset-class-temporarily-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.Remove-R3-4,8-9,14-15-weka.filters.unsupervised.instance.Resample-S1-Z90.0-no-replacement-weka.filters.unsupervised.instance.Resample-S1-Z90.0-no-replacement-V'

@attribute age {0_25,26_40,41_60,61_max}
@attribute workclass {Private,State-gov,Federal-gov,Self-emp-not-inc,Self-emp-inc,Local-gov,Without-pay,Never-worked}
@attribute education.num {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}
@attribute marital.status {Single,Married}
@attribute occupation {Exec-managerial,Machine-op-inspct,Prof-specialty,Other-service,Adm-clerical,Craft-repair,Transport-moving,Handlers-cleaners,Sales,Farming-fishing,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute sex {Female,Male}
@attribute capital.gain numeric
@attribute capital.loss numeric
@attribute hours.per.week numeric
@attribute income_nominal {0,1}

@data
0_25,Private,10,Married,Adm-clerical,Male,0,2051,40,0
0_25,Private,8,Single,Prof-specialty,Male,0,0,20,0
0_25,Private,12,Single,Exec-managerial,Male,3325,0,40,0
0_25,Private,13,Married,Adm-clerical,Female,0,0,25,0
26_40,Self-emp-inc,10,Married,Exec-managerial,Male,15024,0,45,1
26_40,Private,9,Married,Craft-repair,Male,0,0,40,0
0_25,Private,7,Married,Machine-op-inspct,Male,0,0,40,0
0_25,Local-gov,1,Single,Adm-clerical,Female,0,0,25,0
41_60,Federal-gov,10,Single,Exec-managerial,Female,0,0,40,0
26_40,Private,9,Married,Craft-repair,Male,0,0,40,0
26_40,Private,9,Married,Machine-op-inspct,Male,4064,0,50,0
0_25,Private,9,Single,Sales,Male,0,0,40,0
26_40,Private,9,Single,Machine-op-inspct,Female,0,0,40,0
41_60,Private,13,Married,Adm-clerical,Male,5178,0,44,1
26_40,Private,14,Single,Exec-managerial,Male,4934,0,40,1
26_40,Private,10,Married,Transport-moving,Male,0,0,48,0
26_40,Private,13,Married,Exec-managerial,Male,0,1887,50,1
26_40,Private,9,Married,Transport-moving,Male,0,0,60,0
41_60,Self-emp-not-inc,4,Married,Sales,Male,0,0,5,0
0_25,Private,10,Single,Adm-clerical,Male,0,0,30,0
0_25,Private,10,Single,Adm-clerical,Male,0,0,40,0
0_25,Private,13,Married,Exec-managerial,Male,0,0,40,1
26_40,State-gov,13,Single,Prof-specialty,Female,0,0,40,0
26_40,Self-emp-not-inc,13,Married,Exec-managerial,Male,7298,0,40,1
41_60,Private,4,Married,Farming-fishing,Male,0,0,50,0
0_25,Private,9,Married,Transport-moving,Male,0,0,99,0
26_40,Private,8,Single,Other-service,Female,0,0,40,0
0_25,Private,11,Single,Prof-specialty,Female,0,0,40,0
0_25,Private,13,Single,Adm-clerical,Male,0,0,40,0
26_40,Private,9,Married,Craft-repair,Male,0,0,40,1
0_25,Private,11,Single,Sales,Female,594,0,35,0
26_40,Private,9,Single,Exec-managerial,Female,0,0,46,0
41_60,State-gov,16,Single,Prof-specialty,Male,25236,0,45,1
41_60,Private,6,Married,Craft-repair,Male,0,0,50,0
26_40,Private,10,Single,Exec-managerial,Male,3325,0,50,0
26_40,Private,10,Single,Adm-clerical,Female,0,0,40,0
26_40,Private,9,Single,Other-service,Female,0,0,20,0
26_40,Private,15,Married,Prof-specialty,Female,0,1902,60,1
41_60,Private,10,Married,Exec-managerial,Male,0,0,48,1
26_40,Private,2,Married,Other-service,Male,0,0,35,0
26_40,Private,9,Single,Handlers-cleaners,Male,0,0,30,0
0_25,Private,10,Married,Craft-repair,Male,0,0,40,1
0_25,Private,9,Single,Farming-fishing,Male,0,0,35,0
41_60,Self-emp-inc,10,Married,Exec-managerial,Male,0,0,45,1
26_40,Local-gov,13,Married,Prof-specialty,Male,0,0,40,1
0_25,Private,9,Married,Sales,Male,0,0,60,1
26_40,Private,6,Single,Prof-specialty,Male,0,2559,90,1
26_40,Local-gov,13,Married,Exec-managerial,Male,0,0,40,1
41_60,Federal-gov,13,Single,Adm-clerical,Male,0,0,40,0
0_25,Private,9,Single,Prof-specialty,Female,0,0,45,0
26_40,Local-gov,14,Married,Prof-specialty,Male,7298,0,40,1
0_25,State-gov,10,Married,Exec-managerial,Male,0,0,80,0
0_25,Private,9,Single,Craft-repair,Female,0,0,15,0
0_25,Private,9,Single,Prof-specialty,Male,0,1741,40,0
0_25,Private,7,Single,Sales,Female,0,0,20,0
0_25,Private,13,Single,Craft-repair,Male,0,0,40,0
26_40,Private,8,Married,Machine-op-inspct,Male,0,0,40,0
0_25,Private,13,Single,Exec-managerial,Female,0,0,50,0
0_25,Private,6,Single,Other-service,Male,0,0,20,0
26_40,Local-gov,9,Married,Protective-serv,Male,0,0,40,1
26_40,Private,9,Married,Prof-specialty,Male,0,0,40,0
26_40,Local-gov,11,Married,Exec-managerial,Male,0,0,40,0
41_60,Private,4,Single,Machine-op-inspct,Female,0,0,40,0
0_25,Private,4,Married,Handlers-cleaners,Male,0,0,40,0
0_25,Private,9,Single,Machine-op-inspct,Male,0,0,40,0
26_40,Self-emp-inc,14,Married,Sales,Male,0,0,40,1
26_40,Private,10,Single,Adm-clerical,Female,0,0,40,0
0_25,Private,6,Single,Sales,Male,0,0,20,0
0_25,Private,9,Married,Other-service,Male,0,0,54,0
0_25,Private,13,Single,Prof-specialty,Male,0,0,40,0
26_40,Private,2,Single,Prof-specialty,Female,0,0,21,0
41_60,Private,9,Married,Sales,Male,0,0,18,0
0_25,Private,6,Single,Adm-clerical,Male,0,0,60,0
0_25,Private,13,Single,Exec-managerial,Female,0,0,45,0
26_40,Private,13,Single,Sales,Male,0,1980,56,0
26_40,Private,11,Married,Craft-repair,Male,0,0,40,0
0_25,Private,12,Single,Sales,Female,0,0,40,0
61_max,Federal-gov,7,Single,Adm-clerical,Female,0,0,8,0
0_25,Private,13,Single,Prof-specialty,Male,0,0,40,0
0_25,Private,13,Married,Prof-specialty,Male,0,0,40,1
0_25,Private,9,Single,Transport-moving,Female,0,1669,70,0
26_40,Federal-gov,9,Single,Adm-clerical,Male,0,0,45,1
41_60,Private,9,Married,Craft-repair,Male,0,0,40,1
0_25,Private,9,Single,Craft-repair,Male,0,0,40,0
0_25,Private,10,Single,Adm-clerical,Female,0,0,40,0
41_60,Private,10,Married,Sales,Male,0,0,28,0
26_40,Private,9,Single,Machine-op-inspct,Female,0,1590,40,0
0_25,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
0_25,Private,13,Single,Craft-repair,Male,0,0,40,0
26_40,Private,14,Married,Prof-specialty,Female,0,0,2,1
26_40,Federal-gov,13,Single,Protective-serv,Female,0,0,40,0
26_40,Self-emp-not-inc,9,Married,Craft-repair,Male,0,0,60,0
0_25,Self-emp-inc,14,Married,Exec-managerial,Male,15024,0,60,1
41_60,Private,14,Single,Prof-specialty,Male,0,0,50,0
0_25,Private,10,Married,Craft-repair,Male,0,0,40,0
0_25,Private,12,Married,Exec-managerial,Male,0,0,55,0
41_60,Federal-gov,9,Single,Adm-clerical,Female,0,0,35,0
26_40,Private,9,Married,Transport-moving,Male,0,0,40,0
41_60,Private,9,Single,Exec-managerial,Female,0,0,40,0
0_25,Private,5,Married,Craft-repair,Male,2580,0,40,0
41_60,Private,10,Married,Sales,Male,0,0,40,0
0_25,Self-emp-not-inc,5,Married,Craft-repair,Male,0,0,60,0
26_40,Private,10,Married,Other-service,Male,0,0,40,0
26_40,Private,13,Single,Other-service,Male,0,0,20,0
26_40,Self-emp-not-inc,9,Married,Sales,Female,0,0,40,0
26_40,Federal-gov,9,Single,Prof-specialty,Female,0,0,40,0
26_40,Local-gov,14,Married,Prof-specialty,Male,0,0,72,0
0_25,Private,10,Single,Sales,Male,0,0,35,0
26_40,Federal-gov,10,Married,Adm-clerical,Male,0,0,40,1
0_25,Private,13,Single,Exec-managerial,Female,0,0,40,0
26_40,Self-emp-not-inc,5,Married,Craft-repair,Male,0,0,30,0
0_25,Private,7,Married,Machine-op-inspct,Male,0,0,40,0
26_40,Private,7,Single,Adm-clerical,Female,0,0,40,0
0_25,Private,10,Single,Exec-managerial,Female,0,0,35,0
26_40,Federal-gov,9,Single,Adm-clerical,Female,0,0,12,0
26_40,Private,10,Married,Transport-moving,Male,0,0,60,1
0_25,Private,11,Single,Sales,Male,0,0,50,0
0_25,Self-emp-not-inc,13,Married,Prof-specialty,Male,0,0,40,0
26_40,Private,9,Married,Protective-serv,Male,0,0,40,0
61_max,Private,13,Married,Exec-managerial,Female,0,0,40,1
26_40,Private,9,Married,Craft-repair,Male,0,0,8,0
0_25,Private,13,Married,Sales,Female,0,0,40,1
0_25,State-gov,10,Single,Craft-repair,Male,0,0,20,0
41_60,Private,4,Married,Prof-specialty,Male,0,0,24,0
26_40,Self-emp-not-inc,15,Single,Prof-specialty,Female,7430,0,44,1
26_40,Private,9,Married,Exec-managerial,Male,0,0,40,0
41_60,Private,9,Single,Other-service,Male,0,0,40,0
0_25,Private,11,Married,Farming-fishing,Male,0,0,40,0
26_40,Private,10,Single,Machine-op-inspct,Male,0,0,21,0
26_40,State-gov,14,Single,Exec-managerial,Male,0,0,45,0
26_40,Local-gov,15,Single,Exec-managerial,Male,0,0,60,1
61_max,Private,14,Single,Exec-managerial,Female,0,0,40,0
26_40,Local-gov,14,Single,Prof-specialty,Female,0,0,35,0
0_25,Private,9,Married,Transport-moving,Male,0,0,40,0
26_40,Private,10,Single,Adm-clerical,Female,13550,0,45,1
0_25,Private,12,Single,Tech-support,Female,0,0,45,0
26_40,Private,10,Married,Transport-moving,Male,0,0,72,1
26_40,Private,13,Married,Sales,Male,3464,0,40,0
26_40,Private,11,Married,Exec-managerial,Male,0,0,50,1
0_25,Private,7,Single,Other-service,Female,0,0,40,0
26_40,Private,13,Single,Sales,Female,0,0,40,0
26_40,Self-emp-not-inc,13,Married,Prof-specialty,Male,0,0,45,1
26_40,Private,6,Single,Other-service,Male,0,0,48,0
41_60,Self-emp-not-inc,10,Married,Exec-managerial,Male,0,0,70,0
26_40,Private,9,Married,Craft-repair,Male,0,0,45,1
41_60,Private,10,Married,Machine-op-inspct,Male,0,0,50,1
0_25,Private,10,Single,Sales,Female,0,0,6,0
41_60,Private,7,Married,Sales,Male,0,0,40,0
26_40,Self-emp-not-inc,9,Single,Other-service,Male,0,0,60,0
26_40,Private,9,Married,Craft-repair,Male,0,0,40,0
26_40,Private,13,Married,Tech-support,Male,0,0,45,1
0_25,Private,9,Single,Craft-repair,Male,0,0,40,0
26_40,Private,9,Single,Sales,Male,0,0,38,0
41_60,Private,10,Single,Craft-repair,Male,2907,0,40,0
26_40,Self-emp-inc,11,Married,Craft-repair,Male,0,0,70,1
0_25,Private,10,Single,Other-service,Male,0,0,10,0
0_25,Local-gov,13,Single,Prof-specialty,Female,0,0,40,0
0_25,Private,13,Single,Sales,Female,0,0,40,0
26_40,Private,10,Single,Adm-clerical,Female,0,0,40,0
0_25,Private,10,Single,Prof-specialty,Male,0,0,20,0
41_60,Private,7,Single,Farming-fishing,Male,0,0,12,0
26_40,Private,13,Single,Adm-clerical,Female,0,0,40,0
0_25,Private,7,Married,Sales,Male,0,0,65,0
26_40,Self-emp-inc,15,Married,Prof-specialty,Male,0,1977,50,1
26_40,Private,13,Married,Exec-managerial,Male,0,0,40,1
0_25,Private,9,Single,Other-service,Male,0,0,35,0
41_60,Private,9,Married,Adm-clerical,Female,0,0,40,0
0_25,Self-emp-not-inc,8,Married,Craft-repair,Male,0,0,40,0
0_25,Private,13,Married,Adm-clerical,Male,7298,0,50,1
0_25,Private,9,Single,Adm-clerical,Male,0,0,40,0
0_25,Self-emp-not-inc,9,Single,Craft-repair,Male,0,0,50,0
41_60,Private,10,Married,Sales,Male,0,0,24,0
0_25,Private,10,Single,Other-service,Male,0,0,40,0
26_40,Private,13,Single,Farming-fishing,Male,0,0,30,0
26_40,Local-gov,9,Single,Protective-serv,Male,0,0,40,1
0_25,Local-gov,13,Single,Adm-clerical,Male,0,0,32,0
41_60,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
26_40,Self-emp-inc,15,Married,Prof-specialty,Male,99999,0,50,1
0_25,Private,9,Single,Other-service,Female,0,0,20,0
0_25,Private,11,Single,Tech-support,Female,0,0,30,0
26_40,Private,10,Single,Exec-managerial,Female,0,0,50,0
26_40,Private,10,Single,Adm-clerical,Female,0,0,40,0
0_25,State-gov,16,Married,Tech-support,Male,0,0,20,0
0_25,Private,10,Married,Sales,Male,4386,0,50,0
0_25,Private,4,Married,Craft-repair,Male,0,0,40,0
26_40,Self-emp-not-inc,9,Single,Craft-repair,Male,0,0,50,0
0_25,Private,10,Single,Prof-specialty,Female,0,0,40,0
26_40,Private,10,Single,Sales,Female,0,0,20,0
0_25,Without-pay,9,Single,Farming-fishing,Male,0,0,10,0
26_40,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
41_60,Self-emp-not-inc,9,Married,Sales,Male,0,0,15,1
41_60,Private,16,Married,Prof-specialty,Male,0,0,60,1
41_60,Private,9,Married,Transport-moving,Male,0,2051,50,0
26_40,State-gov,12,Single,Prof-specialty,Female,0,0,36,0
26_40,State-gov,13,Married,Adm-clerical,Male,5013,0,40,0
26_40,Federal-gov,11,Married,Prof-specialty,Female,0,0,65,1
0_25,Private,10,Single,Adm-clerical,Female,0,0,12,0
0_25,Private,9,Married,Craft-repair,Male,0,0,40,0
0_25,Private,9,Married,Craft-repair,Male,0,0,40,0
41_60,Private,10,Single,Sales,Female,0,0,48,0
41_60,Private,13,Married,Prof-specialty,Male,0,0,40,1
41_60,Private,3,Single,Other-service,Male,0,0,12,0
26_40,Private,11,Married,Craft-repair,Male,0,0,50,0
26_40,State-gov,9,Single,Tech-support,Female,0,0,40,0
0_25,Private,9,Single,Other-service,Female,0,0,40,0
61_max,State-gov,16,Married,Prof-specialty,Male,0,0,20,1
26_40,Private,9,Married,Handlers-cleaners,Male,0,0,40,0
41_60,Local-gov,4,Married,Other-service,Male,0,0,55,0
0_25,Private,6,Married,Transport-moving,Male,0,0,80,1
0_25,Private,10,Single,Other-service,Female,0,0,15,0
26_40,Self-emp-not-inc,13,Married,Craft-repair,Male,0,0,65,1
26_40,Private,10,Single,Sales,Male,0,1380,70,0
0_25,State-gov,13,Married,Exec-managerial,Male,0,0,40,1
26_40,Private,15,Single,Prof-specialty,Female,0,0,39,1
0_25,Private,11,Single,Other-service,Female,0,0,40,0
0_25,Private,10,Single,Other-service,Male,0,0,40,0
0_25,Private,10,Single,Prof-specialty,Male,0,0,40,0
26_40,Private,10,Married,Machine-op-inspct,Male,0,0,40,0
0_25,Private,6,Married,Craft-repair,Male,0,0,45,0
0_25,Private,9,Single,Tech-support,Female,0,0,40,0
0_25,Private,7,Single,Exec-managerial,Female,0,0,45,0
0_25,Private,12,Married,Craft-repair,Male,0,0,42,0
0_25,Private,9,Single,Other-service,Female,0,0,40,0
0_25,Private,7,Single,Sales,Male,0,0,40,0
26_40,Private,9,Single,Exec-managerial,Female,0,0,40,0
41_60,Private,2,Married,Transport-moving,Male,0,0,53,0
0_25,State-gov,16,Married,Prof-specialty,Female,0,0,50,1
41_60,Private,10,Married,Protective-serv,Male,0,0,40,0
0_25,Private,10,Married,Prof-specialty,Male,0,0,50,0
0_25,Private,7,Single,Handlers-cleaners,Male,0,0,15,0
26_40,Private,10,Married,Craft-repair,Male,0,0,40,0
41_60,Private,9,Single,Craft-repair,Female,0,0,20,0
41_60,Private,9,Married,Exec-managerial,Female,0,0,40,1
0_25,Private,10,Married,Protective-serv,Male,0,0,16,0
0_25,Private,10,Single,Prof-specialty,Male,0,0,30,0
0_25,Private,9,Single,Sales,Male,0,0,40,0
26_40,Private,15,Single,Exec-managerial,Male,0,0,40,1
41_60,Private,9,Married,Handlers-cleaners,Male,0,0,24,0
26_40,Private,9,Single,Craft-repair,Female,0,0,40,0
41_60,Private,4,Married,Prof-specialty,Male,0,0,25,0
26_40,Private,9,Single,Exec-managerial,Male,0,0,40,0
0_25,State-gov,14,Married,Prof-specialty,Male,0,0,50,0
26_40,Private,9,Single,Adm-clerical,Female,0,0,35,0
26_40,Private,14,Single,Exec-managerial,Female,0,0,45,0
0_25,Self-emp-inc,9,Married,Exec-managerial,Male,0,0,60,0
0_25,Private,9,Single,Machine-op-inspct,Male,0,0,40,0
41_60,Local-gov,9,Single,Transport-moving,Male,0,0,20,0
41_60,Self-emp-not-inc,10,Married,Adm-clerical,Male,0,0,50,1
26_40,Self-emp-not-inc,14,Married,Farming-fishing,Male,0,0,40,1
0_25,Private,9,Single,Craft-repair,Male,2597,0,40,0
0_25,Private,10,Single,Other-service,Female,0,0,40,0
26_40,Private,13,Married,Exec-managerial,Male,0,1902,40,1
0_25,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
26_40,Self-emp-not-inc,11,Married,Craft-repair,Male,0,0,40,0
41_60,Federal-gov,9,Single,Sales,Female,0,0,40,0
26_40,Private,16,Married,Prof-specialty,Male,0,0,60,1
26_40,Private,10,Married,Craft-repair,Male,0,0,41,0
0_25,Private,9,Married,Transport-moving,Male,0,0,40,0
26_40,Self-emp-not-inc,13,Married,Craft-repair,Male,0,0,50,0
41_60,Private,3,Married,Prof-specialty,Male,7298,0,84,1
0_25,Private,13,Single,Prof-specialty,Male,0,0,20,0
26_40,Self-emp-not-inc,9,Single,Craft-repair,Male,0,0,50,0
26_40,Federal-gov,9,Single,Craft-repair,Male,0,0,40,0
41_60,Private,9,Married,Exec-managerial,Male,7688,0,40,1
26_40,Private,13,Married,Exec-managerial,Male,15024,0,60,1
26_40,Private,13,Married,Exec-managerial,Female,0,0,37,1
0_25,Private,7,Single,Exec-managerial,Female,0,0,40,0
26_40,Private,9,Single,Other-service,Female,0,0,40,0
0_25,Private,12,Single,Prof-specialty,Male,0,0,20,0
26_40,Private,9,Married,Transport-moving,Male,0,1902,50,1
0_25,Private,13,Single,Prof-specialty,Male,0,0,40,0
26_40,Local-gov,15,Single,Prof-specialty,Female,0,0,40,0
26_40,Local-gov,14,Married,Prof-specialty,Female,0,0,40,0
26_40,Private,9,Single,Machine-op-inspct,Male,0,0,40,0
26_40,Private,13,Single,Prof-specialty,Female,0,0,48,1
0_25,Private,10,Married,Craft-repair,Male,0,0,45,0
26_40,Private,13,Single,Adm-clerical,Female,0,0,25,0
0_25,Private,13,Married,Sales,Male,0,0,45,0
26_40,Private,10,Married,Prof-specialty,Male,0,0,70,0
0_25,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
0_25,Private,10,Single,Other-service,Female,0,0,25,0
41_60,Private,13,Single,Prof-specialty,Male,0,2282,40,1
26_40,Private,13,Married,Sales,Male,15024,0,45,1
26_40,Private,9,Married,Handlers-cleaners,Male,0,0,40,0
0_25,Private,9,Single,Craft-repair,Male,0,0,40,0
26_40,Private,10,Single,Adm-clerical,Male,0,0,40,0
0_25,Private,11,Married,Adm-clerical,Male,0,2377,45,0
26_40,Self-emp-not-inc,4,Married,Farming-fishing,Male,4508,0,40,0
26_40,Private,7,Single,Sales,Female,0,0,40,0
0_25,Private,13,Single,Prof-specialty,Female,0,0,40,0
41_60,Private,13,Married,Exec-managerial,Male,0,0,50,1
0_25,Private,10,Single,Sales,Female,0,0,40,0
26_40,Private,13,Married,Exec-managerial,Male,0,0,40,0
0_25,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
26_40,Private,13,Married,Craft-repair,Female,0,0,35,1
0_25,Local-gov,10,Single,Protective-serv,Male,0,2231,40,1
26_40,Local-gov,14,Married,Prof-specialty,Male,0,0,40,1
0_25,Private,9,Single,Handlers-cleaners,Male,0,0,60,0
26_40,Private,10,Single,Exec-managerial,Female,0,0,48,0
41_60,Private,9,Single,Machine-op-inspct,Female,0,0,40,0
26_40,Private,14,Married,Adm-clerical,Female,0,0,40,0
26_40,Self-emp-not-inc,11,Single,Other-service,Male,0,0,50,0
26_40,Private,13,Married,Machine-op-inspct,Male,0,0,40,0
26_40,Private,14,Married,Prof-specialty,Male,0,0,38,1
0_25,State-gov,13,Single,Prof-specialty,Female,0,0,27,0
26_40,Private,14,Single,Prof-specialty,Male,0,0,40,0
0_25,Private,7,Single,Prof-specialty,Female,0,0,25,0
0_25,Private,10,Single,Machine-op-inspct,Female,0,0,20,0
0_25,Private,9,Single,Adm-clerical,Female,0,0,40,0
26_40,Private,13,Married,Craft-repair,Male,0,0,50,0
0_25,Private,5,Married,Craft-repair,Male,0,0,40,0
26_40,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
26_40,Private,13,Married,Exec-managerial,Male,0,1902,32,1
0_25,Private,9,Single,Adm-clerical,Female,0,0,40,0
26_40,Federal-gov,9,Married,Adm-clerical,Male,0,0,40,1
0_25,Self-emp-not-inc,11,Married,Farming-fishing,Male,0,0,40,0
26_40,Self-emp-not-inc,9,Married,Other-service,Female,0,0,20,0
26_40,Self-emp-not-inc,9,Single,Sales,Male,0,0,40,0
0_25,Private,9,Single,Sales,Male,0,0,45,0
0_25,Private,12,Single,Exec-managerial,Female,2174,0,55,0
26_40,Private,9,Single,Sales,Male,0,0,60,1
0_25,Private,13,Single,Adm-clerical,Female,0,0,42,0
0_25,Local-gov,10,Married,Protective-serv,Male,0,0,48,0
26_40,Private,10,Married,Craft-repair,Male,0,0,40,1
0_25,Private,9,Married,Handlers-cleaners,Male,0,0,40,0
26_40,Self-emp-not-inc,10,Married,Exec-managerial,Male,0,0,50,0
0_25,Self-emp-not-inc,11,Single,Other-service,Female,0,0,35,0
0_25,Private,9,Single,Transport-moving,Male,0,0,55,0
41_60,Private,9,Married,Transport-moving,Male,0,0,40,0
0_25,Private,13,Single,Exec-managerial,Male,0,0,40,0
0_25,Private,9,Single,Adm-clerical,Female,2597,0,40,0
41_60,Private,13,Married,Exec-managerial,Male,15024,0,40,1
0_25,Private,6,Single,Prof-specialty,Male,0,0,40,0
0_25,Private,9,Single,Machine-op-inspct,Male,0,0,40,0
26_40,Private,12,Single,Prof-specialty,Male,0,0,25,0
0_25,Self-emp-not-inc,9,Single,Farming-fishing,Male,0,0,11,0
0_25,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
0_25,Private,13,Married,Prof-specialty,Male,15024,0,75,1
0_25,Private,9,Married,Other-service,Male,0,0,40,0
26_40,Private,9,Married,Craft-repair,Male,4064,0,40,0
26_40,Private,10,Married,Sales,Male,0,0,60,0
0_25,Private,9,Single,Prof-specialty,Male,0,0,40,0
0_25,Without-pay,9,Single,Handlers-cleaners,Male,4416,0,40,0
41_60,Local-gov,11,Single,Adm-clerical,Female,0,0,40,0
26_40,Private,9,Married,Transport-moving,Male,0,0,40,0
26_40,Self-emp-not-inc,15,Married,Prof-specialty,Male,99999,0,35,1
41_60,Private,10,Married,Adm-clerical,Female,0,0,14,1
26_40,Self-emp-not-inc,11,Married,Craft-repair,Male,0,0,40,1
0_25,Private,13,Married,Exec-managerial,Male,0,1887,40,1
26_40,Self-emp-inc,12,Married,Prof-specialty,Male,0,0,50,1
0_25,Private,13,Single,Other-service,Female,0,0,40,0
0_25,Private,10,Single,Exec-managerial,Male,0,0,48,0
0_25,Private,15,Single,Prof-specialty,Female,0,0,45,0
0_25,Private,9,Single,Other-service,Male,0,0,40,0
41_60,Self-emp-not-inc,5,Single,Craft-repair,Male,0,0,40,0
41_60,Private,10,Married,Exec-managerial,Male,0,0,40,0
41_60,Private,10,Married,Sales,Male,0,0,40,0
0_25,Self-emp-inc,9,Married,Exec-managerial,Male,0,0,65,1
0_25,Private,10,Married,Prof-specialty,Male,7298,0,50,1
0_25,Private,10,Married,Adm-clerical,Male,0,0,50,1
26_40,Self-emp-inc,13,Married,Sales,Male,0,2415,50,1
26_40,Private,11,Single,Sales,Male,0,0,50,0
0_25,Private,11,Single,Other-service,Female,0,0,36,0
26_40,Local-gov,10,Married,Protective-serv,Male,0,0,56,1
0_25,Private,9,Single,Handlers-cleaners,Male,0,0,35,0
26_40,Self-emp-not-inc,13,Single,Exec-managerial,Male,0,0,30,0
0_25,Local-gov,13,Single,Prof-specialty,Female,0,0,45,0
0_25,State-gov,10,Single,Adm-clerical,Male,0,0,15,0
0_25,Private,10,Single,Prof-specialty,Male,0,0,48,0
26_40,Private,13,Married,Tech-support,Male,0,0,40,0
41_60,Private,9,Married,Adm-clerical,Male,0,0,40,1
0_25,Local-gov,13,Married,Prof-specialty,Male,0,0,40,0
26_40,Federal-gov,13,Married,Sales,Male,7688,0,42,1
0_25,Private,9,Single,Handlers-cleaners,Male,0,0,40,0
0_25,Private,9,Single,Adm-clerical,Female,0,0,40,0
26_40,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
26_40,Private,11,Married,Prof-specialty,Male,0,0,40,1
0_25,Private,9,Single,Sales,Female,0,0,40,0
26_40,Private,9,Single,Other-service,Female,0,0,20,0
26_40,Self-emp-not-inc,15,Married,Prof-specialty,Male,99999,0,50,1
0_25,Private,9,Single,Machine-op-inspct,Male,0,0,40,0
0_25,Self-emp-not-inc,7,Single,Sales,Female,0,0,40,0
0_25,Private,9,Single,Sales,Male,0,0,35,0
0_25,Private,4,Single,Prof-specialty,Female,0,0,40,0
41_60,Private,9,Single,Prof-specialty,Female,0,0,57,0
41_60,Private,9,Single,Craft-repair,Male,0,0,40,0
26_40,Private,13,Married,Exec-managerial,Female,0,0,50,1
0_25,Private,4,Single,Machine-op-inspct,Female,0,0,60,0
26_40,Self-emp-not-inc,10,Single,Farming-fishing,Male,0,0,40,0
26_40,Private,9,Single,Exec-managerial,Female,0,0,40,1
41_60,Private,10,Married,Exec-managerial,Male,0,1848,45,1
26_40,Private,13,Married,Exec-managerial,Male,0,0,50,1
26_40,Self-emp-not-inc,10,Married,Sales,Male,7298,0,50,1
0_25,Private,10,Married,Exec-managerial,Male,0,0,50,0
26_40,Private,9,Single,Other-service,Female,0,0,40,0
0_25,Private,9,Single,Craft-repair,Male,0,0,35,0
0_25,Private,10,Single,Tech-support,Female,0,0,10,0
0_25,Private,7,Single,Prof-specialty,Male,0,0,15,0
41_60,Private,11,Married,Adm-clerical,Male,0,0,15,0
26_40,Private,10,Married,Sales,Male,7688,0,40,1
41_60,Self-emp-inc,10,Married,Exec-managerial,Male,0,0,40,1
26_40,Local-gov,16,Married,Exec-managerial,Male,0,0,40,1
26_40,Private,9,Married,Priv-house-serv,Female,0,0,45,0
26_40,Private,9,Married,Transport-moving,Male,0,0,40,0
41_60,Local-gov,9,Single,Adm-clerical,Female,0,0,46,0
26_40,Private,10,Single,Sales,Female,0,0,40,0
41_60,Private,6,Married,Craft-repair,Male,0,0,48,0
26_40,Self-emp-not-inc,10,Single,Sales,Male,0,0,50,0
26_40,Private,9,Single,Transport-moving,Male,0,1980,46,0
26_40,Local-gov,10,Married,Craft-repair,Male,0,0,40,1
0_25,Private,10,Single,Prof-specialty,Female,0,0,20,0
26_40,Federal-gov,10,Married,Adm-clerical,Male,0,0,40,0
41_60,Private,11,Single,Adm-clerical,Female,0,0,8,0
0_25,Private,2,Single,Craft-repair,Male,0,0,40,0
26_40,Private,10,Married,Craft-repair,Male,7298,0,40,1
26_40,Private,7,Single,Prof-specialty,Male,0,0,40,0
41_60,Local-gov,10,Single,Transport-moving,Male,0,0,40,0
26_40,Private,10,Single,Adm-clerical,Female,0,0,63,0
41_60,Private,10,Single,Other-service,Female,0,0,42,0
0_25,Private,9,Married,Machine-op-inspct,Male,5178,0,40,1
26_40,Private,10,Married,Exec-managerial,Male,0,0,45,1
41_60,Private,11,Single,Other-service,Male,0,0,20,0
26_40,Private,9,Married,Machine-op-inspct,Male,0,0,40,0
0_25,Private,3,Single,Adm-clerical,Female,0,0,40,0
